depot,truck,timestamp,speed,distance,socpercent,chargingstatus,ignitionstatus,energytype,accumulatedkwh
Performance Team (Commerce),VNR 1,2023-09-11 16:10:22+00,52.827843380981975,1.4916096954630207,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:10:22+00,NULL,NULL,91,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:13:22+00,31.696706028589187,2.113113735239279,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:13:22+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:16:22+00,19.266625233064016,1.274083282,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:16:22+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,0,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,241.93
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,25453
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,38.24
Performance Team (Commerce),VNR 1,2023-09-11 16:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,15.76
Performance Team (Commerce),VNR 1,2023-09-11 16:22:22+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:22:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:25:22+00,0,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:25:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:27:10+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:27:10+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:28:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:31:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:32:21+00,4.9720323182100685,0.040743043,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:32:21+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:32:33+00,0,0.008286721,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:32:33+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:34:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:34:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:37:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:39:19+00,4.9720323182100685,0.080795525,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:39:19+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:40:22+00,0,0.043505283,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:40:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:43:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:46:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:46:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:49:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:49:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:52:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:52:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:55:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:55:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:58:22+00,8.079552517091361,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 16:58:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:01:22+00,0,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:01:22+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:04:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:04:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:07:22+00,1.8645121193287757,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:07:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:10:22+00,0,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:10:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:13:22+00,1.8645121193287757,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:13:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:13:50+00,0,0.00725088,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:13:50+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:16:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:16:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,241.94
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,25453
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,38.24
Performance Team (Commerce),VNR 1,2023-09-11 17:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,15.77
Performance Team (Commerce),VNR 1,2023-09-11 17:20:56+00,4.9720323182100685,0.064912644,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:20:56+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:22:22+00,0,0.059388164,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:22:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:25:22+00,3.7290242386575514,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:25:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:28:22+00,0,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:28:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:31:22+00,14.916096954630206,0.3729024238657552,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:31:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:34:22+00,3.7290242386575514,0.4661280298321939,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:34:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:36:51+00,0,0.077170085,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:36:51+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:37:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:40:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:40:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:43:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:46:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:46:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:48:03+00,4.9720323182100685,0.069746564,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:48:03+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:49:22+00,1.8645121193287757,0.075012085,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:49:22+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:52:22+00,0,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:52:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:55:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:55:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:58:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 17:58:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:01:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:01:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:04:22+00,6.836544437538844,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:04:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:07:22+00,0,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:07:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:10:22+00,8.079552517091361,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:10:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:13:22+00,14.294592914853947,0.5593536357986327,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:13:22+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:16:22+00,16.159105034182723,0.7613424487259168,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:16:22+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,47.855811062771906,1.600372902423866,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,242.13
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,25453
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,38.25
Performance Team (Commerce),VNR 1,2023-09-11 18:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,15.790000000000001
Performance Team (Commerce),VNR 1,2023-09-11 18:22:22+00,8.701056557,1.4139216904909881,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:22:22+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:25:22+00,3.107520198881293,0.29521441889372285,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:25:22+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:28:22+00,39.154754505904286,1.0565568676196395,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:28:22+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:31:22+00,52.827843380981975,2.2995649471721564,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:31:22+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:34:22+00,36.04723431,2.2218769422001245,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:34:22+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:37:22+00,49.09881914232442,2.1286513362336854,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:37:22+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:40:22+00,34.18272218769422,2.0820385332504663,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:40:22+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:43:22+00,47.23430702299565,2.0354257302672467,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:43:22+00,NULL,NULL,78,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:46:22+00,55.93536357986327,2.5792417650714734,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:46:22+00,NULL,NULL,77,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:49:22+00,26.10316967060286,2.0509633312616535,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:49:22+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:52:22+00,37.91174642635177,1.600372902423866,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:52:22+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:55:22+00,14.916096954630206,1.3206960845245495,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:55:22+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:58:22+00,8.701056557,0.5904288377874457,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 18:58:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:01:22+00,8.079552517091361,0.4195152268489746,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:01:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:04:22+00,0,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:04:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:07:22+00,3.7290242386575514,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:07:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:08:43+00,0,0.041951523,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:08:43+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:10:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:10:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:13:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:13:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:16:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:16:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:17:49+00,4.9720323182100685,0.060078723845038325,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:17:49+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,0,0.064222084,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,242.65
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,25453
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,38.32
Performance Team (Commerce),VNR 1,2023-09-11 19:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,15.790000000000001
Performance Team (Commerce),VNR 1,2023-09-11 19:22:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:22:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:25:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:25:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:28:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:31:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:34:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:34:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:37:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:40:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:40:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:43:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:46:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:46:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:49:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:49:22+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:52:22+00,11.187072715972654,0.27967681789931637,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:52:22+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:55:22+00,0,0.27967681789931637,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:55:22+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:58:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 19:58:22+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:01:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:01:22+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:04:22+00,24.860161591050343,0.6215040397762586,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:04:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:07:22+00,29.210689869484153,1.3517712865133626,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:07:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:09:40+00,0,0.5598715558317795,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:09:40+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:10:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:10:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:13:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:13:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:16:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:16:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,242.75
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,25453
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,38.34
Performance Team (Commerce),VNR 1,2023-09-11 20:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,15.82
Performance Team (Commerce),VNR 1,2023-09-11 20:22:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:22:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:24:56+00,4.9720323182100685,0.1063462468061598,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:24:56+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:25:22+00,0,0.017954561149091913,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:25:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:26:16+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:26:16+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:28:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:31:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:34:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:34:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:37:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:40:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:40:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:43:22+00,NULL,NULL,70,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:44:54+00,4.9720323182100685,0.063531524,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-11 20:44:54+00,NULL,NULL,70,NULL,NULL,NULL,NULL
